OrderID,ProductID,Quantity,UnitCost,UnitPrice,TotalCost,TotalPrice
2956,816,11,84.75,94,932.25,1034
1096,822,4,57.18,59.99,228.72,239.96
917,66,8,36.29,49.99,290.32,399.92
2023,750,7,53.72,61.99,376.04,433.93
1590,916,1,89.76,178,89.76,178
2668,755,8,19.57,35.07,156.56,280.56
128,811,7,2.58,4,18.06,28
1786,670,2,13.38,24,26.76,48
2987,517,13,38.74,49.99,503.62,649.87
1750,747,13,39.78,62.99,517.14,818.87
2433,417,11,37.42,53.99,411.62,593.89
2492,252,7,81.01,131.99,567.07,923.93
2303,780,6,59.08,110.99,354.48,665.94
387,498,2,30.19,34.99,60.38,69.98
2567,35,3,84.18,90,252.54,270
1860,20,2,1.4,1.99,2.8,3.98
1232,994,3,60.01,77.99,180.03,233.97
2589,117,9,98.02,144.99,882.18,1304.91
818,898,1,37.52,66.99,37.52,66.99
645,326,2,2.8,4,5.6,8
759,820,7,48.77,53.99,341.39,377.93
609,640,4,96.79,127.99,387.16,511.96
2992,496,3,78.3,100,234.9,300
1527,192,3,7.18,8.99,21.54,26.97
104,163,13,92.76,173,1205.88,2249
1641,680,12,16.52,30.99,198.24,371.88
2199,985,4,28.63,29.99,114.52,119.96
1545,890,8,9.3,15.99,74.4,127.92
768,579,11,43.56,79.99,479.16,879.89
356,852,13,76.22,82.99,990.86,1078.87
665,905,1,37.52,55.99,37.52,55.99
2376,728,3,90.94,148.99,272.82,446.97
2163,72,12,13.89,15.99,166.68,191.88
2966,929,6,5.05,6,30.3,36
1521,298,12,74.8,111,897.6,1332
1766,291,9,97.74,184.99,879.66,1664.91
2339,576,2,15.17,41.22,30.34,82.44
1172,775,8,76.03,108.99,608.24,871.92
1693,120,4,78.07,89.99,312.28,359.96
177,543,8,95.72,250.85,765.76,2006.8
244,129,10,8.03,17.46,80.3,174.6
1019,920,1,24.06,32,24.06,32
1809,754,6,80.09,90.99,480.54,545.94
2435,697,5,85.18,107.99,425.9,539.95
8,354,14,50.17,105.95,702.38,1483.3
2160,809,9,23.99,36.99,215.91,332.91
2437,113,12,12.76,25.69,153.12,308.28
21,799,12,3.07,6,36.84,72
2608,190,7,30.44,44.99,213.08,314.93
177,169,4,59.08,84,236.32,336
596,320,3,62.57,70,187.71,210
2545,941,9,91.24,118.99,821.16,1070.91
1095,276,11,85.11,168,936.21,1848
2482,130,5,34.95,65,174.75,325
2384,131,3,82.37,87.99,247.11,263.97
2080,919,7,72.38,107.99,506.66,755.93
1235,758,13,68.22,130.99,886.86,1702.87
2866,470,8,21.86,32,174.88,256
46,247,11,52.56,161.41,578.16,1775.51
1840,192,9,7.18,8.99,64.62,80.91
1035,978,4,33.25,35.99,133,143.96
998,184,3,72.63,73.99,217.89,221.97
816,274,5,99.05,102,495.25,510
2079,27,4,17.3,19,69.2,76
2969,834,8,85.11,214.28,680.88,1714.24
2401,669,5,32.49,41.99,162.45,209.95
2609,622,8,68.98,76,551.84,608
2774,887,4,64.74,201.71,258.96,806.84
614,1000,10,19.8,32.68,198,326.8
452,980,1,61.41,88,61.41,88
558,375,9,21.45,21.99,193.05,197.91
134,418,3,44.47,44.99,133.41,134.97
2703,890,2,9.3,15.99,18.6,31.98
726,491,13,49.08,61,638.04,793
577,408,11,99.2,168.99,1091.2,1858.89
1668,755,6,19.57,23.99,117.42,143.94
1086,858,8,45.2,49.99,361.6,399.92
562,439,12,65.05,88,780.6,1056
207,83,6,46.29,50.99,277.74,305.94
2792,247,3,52.56,173.24,157.68,519.72
1586,935,7,18.06,21,126.42,147
33,471,1,99.18,144.99,99.18,144.99
1360,106,5,35.6,83.33,178,416.65
2474,783,1,18.24,23.99,18.24,23.99
1393,331,10,91.82,152.99,918.2,1529.9
2114,914,1,27.62,47,27.62,47
944,559,10,94.09,325.8,940.9,3258
2994,260,14,99.74,100.99,1396.36,1413.86
2279,16,12,80.79,107.99,969.48,1295.88
672,364,1,43.03,62,43.03,62
564,806,13,6.21,10.99,80.73,142.87
192,209,1,72.3,117.99,72.3,117.99
809,642,14,78.79,110.99,1103.06,1553.86
2185,82,10,43.17,92.09,431.7,920.9
1652,283,4,90.79,148,363.16,592
1902,898,9,37.52,66.99,337.68,602.91
1447,203,10,68.91,112.99,689.1,1129.9
872,313,11,42.63,69,468.93,759
307,354,1,50.17,72.99,50.17,72.99
1273,89,12,94.11,166,1129.32,1992
2597,331,6,91.82,152.99,550.92,917.94
45,551,14,39.81,54.99,557.34,769.86
2627,259,2,19.28,19.99,38.56,39.98
2404,684,13,35.1,59,456.3,767
779,738,10,14.73,21,147.3,210
1476,160,14,57.87,65,810.18,910
1633,453,4,2.3,2.99,9.2,11.96
2842,303,11,89.23,132.99,981.53,1462.89
1239,162,4,62.47,236.14,249.88,944.56
689,732,11,89.02,107.99,979.22,1187.89
1221,11,12,29.94,38.99,359.28,467.88
318,45,2,37.32,40.99,74.64,81.98
1673,859,3,78.57,123.99,235.71,371.97
2811,369,6,5.24,8,31.44,48
1694,446,12,14.36,24.99,172.32,299.88
626,371,13,48.57,88,631.41,1144
766,921,12,87.12,91,1045.44,1092
2884,529,2,42.46,43.84,84.92,87.68
1432,671,5,12.12,25.28,60.6,126.4
947,82,4,43.17,58,172.68,232
782,734,3,74.8,130.99,224.4,392.97
1926,906,2,99,146.99,198,293.98
1735,617,5,44.24,50.99,221.2,254.95
2419,973,11,69.79,99.99,767.69,1099.89
1953,142,3,78.12,128,234.36,384
384,983,3,12.22,24.86,36.66,74.58
1240,557,8,14.38,33.73,115.04,269.84
358,611,10,17.94,60.74,179.4,607.4
1184,613,11,9.68,28.03,106.48,308.33
538,223,14,74.36,152.04,1041.04,2128.56
1758,225,6,69.01,82.99,414.06,497.94
1525,34,6,57.58,175.77,345.48,1054.62
149,554,11,62.12,120,683.32,1320
2157,471,1,99.18,209.92,99.18,209.92
638,157,3,94.82,116.99,284.46,350.97
2953,888,5,15.17,15.99,75.85,79.95
963,653,11,24.9,28.99,273.9,318.89
1322,263,10,37.74,49.99,377.4,499.9
1341,115,6,69.95,70.99,419.7,425.94
1929,764,12,53.85,56.99,646.2,683.88
2594,40,7,65.22,70.99,456.54,496.93
461,571,8,6.42,10.99,51.36,87.92
881,940,9,76.52,105.99,688.68,953.91
2865,80,4,23.93,28.99,95.72,115.96
1077,70,13,76.21,131.99,990.73,1715.87
67,373,3,92.1,261.94,276.3,785.82
2365,922,3,70.04,118.99,210.12,356.97
1737,274,6,99.05,102,594.3,612
2638,807,12,45.19,46.99,542.28,563.88
2797,152,4,67.57,74.99,270.28,299.96
318,263,6,37.74,49.99,226.44,299.94
969,59,4,13.76,25,55.04,100
2143,182,5,55.58,83.99,277.9,419.95
2651,727,1,89.37,102.99,89.37,102.99
2835,121,1,18.03,19.99,18.03,19.99
2857,462,10,84.63,136.99,846.3,1369.9
224,747,5,39.78,62.99,198.9,314.95
661,252,13,81.01,131.99,1053.13,1715.87
382,503,13,47.47,49.99,617.11,649.87
1198,411,10,73.55,171.99,735.5,1719.9
2524,544,9,40.88,68,367.92,612
976,290,1,68.94,133.87,68.94,133.87
2139,831,12,20.86,50.05,250.32,600.6
2589,889,3,3.04,5.06,9.12,15.18
1596,663,6,26.49,45.99,158.94,275.94
739,52,11,47.2,78.99,519.2,868.89
1821,444,10,38.82,63,388.2,630
328,540,2,63.77,74,127.54,148
902,585,5,7.23,13.18,36.15,65.9
297,154,4,26.5,48.99,106,195.96
1359,135,3,93.07,149.99,279.21,449.97
2816,766,11,17.77,19.99,195.47,219.89
1700,641,14,92.72,98.99,1298.08,1385.86
1039,121,14,18.03,19.99,252.42,279.86
1182,592,10,97.77,193.99,977.7,1939.9
780,395,11,25.08,29,275.88,319
2207,932,11,75.22,117,827.42,1287
2001,321,7,69.98,91,489.86,637
314,210,8,71.26,212.41,570.08,1699.28
1184,326,11,2.8,4,30.8,44
2020,809,5,23.99,36.99,119.95,184.95
2780,78,1,35.94,57,35.94,57
1899,922,6,70.04,118.99,420.24,713.94
1322,37,3,4.06,5.99,12.18,17.97
55,516,7,31,56,217,392
2458,371,13,48.57,88,631.41,1144
2562,580,13,91.03,176.99,1183.39,2300.87
674,529,6,42.46,42.99,254.76,257.94
1445,549,10,66.03,78.99,660.3,789.9
999,246,4,12.31,18,49.24,72
278,27,2,17.3,19,34.6,38
1841,934,11,16.84,21.84,185.24,240.24
2558,565,3,42.59,72.99,127.77,218.97
1031,195,3,3.09,5,9.27,15
1477,543,10,95.72,144.99,957.2,1449.9
2372,431,11,4.42,9.09,48.62,99.99
1739,830,8,77.09,92.99,616.72,743.92
300,952,4,65.49,104.99,261.96,419.96
2807,27,1,17.3,19,17.3,19
1549,113,1,12.76,17.99,12.76,17.99
2068,519,14,49.64,50.99,694.96,713.86
2949,361,7,4.58,5.99,32.06,41.93
2129,485,6,90.34,113,542.04,678
383,782,9,34.41,51.99,309.69,467.91
1651,235,8,31.64,47.99,253.12,383.92
2981,932,14,75.22,117,1053.08,1638
2242,233,14,32.14,55.99,449.96,783.86
1264,378,4,94.6,150.99,378.4,603.96
1477,196,11,70.19,125,772.09,1375
1591,327,10,47.38,59.99,473.8,599.9
1815,247,10,52.56,137.16,525.6,1371.6
2291,426,5,12.4,13,62,65
1371,441,2,7.88,12.99,15.76,25.98
1369,87,6,79.75,87.99,478.5,527.94
700,382,13,77.83,121.99,1011.79,1585.87
2474,336,7,11.43,12.99,80.01,90.93
2210,782,10,34.41,100.65,344.1,1006.5
387,889,10,3.04,4.92,30.4,49.2
968,592,13,97.77,347.13,1271.01,4512.69
206,186,3,86.96,169.99,260.88,509.97
659,236,7,14.62,53.2,102.34,372.4
559,638,11,1.38,1.99,15.18,21.89
2369,588,2,52.73,76.99,105.46,153.98
1446,546,1,95.02,183,95.02,183
1,225,5,69.01,82.99,345.05,414.95
2594,516,5,31,56,155,280
1327,166,7,99.75,312.51,698.25,2187.57
2256,228,4,31.66,48,126.64,192
75,212,3,43.9,49.99,131.7,149.97
2084,733,7,75.93,96.99,531.51,678.93
1055,358,10,17.3,28.99,173,289.9
1001,827,3,79.57,106.06,238.71,318.18
2340,431,7,4.42,4.99,30.94,34.93
2389,473,1,42.99,66.99,42.99,66.99
1136,185,9,43.62,76.99,392.58,692.91
2677,927,12,88.35,149.99,1060.2,1799.88
1658,20,9,1.4,1.99,12.6,17.91
2652,753,12,2.7,3.99,32.4,47.88
353,405,12,18.63,20.99,223.56,251.88
281,961,6,15.83,28.99,94.98,173.94
2614,626,10,37.19,41.99,371.9,419.9
1811,986,2,6.67,9,13.34,18
2225,280,11,8.94,14.99,98.34,164.89
1901,188,14,38.38,63.99,537.32,895.86
568,358,2,17.3,48.62,34.6,97.24
581,424,3,66.67,97.99,200.01,293.97
1061,921,9,87.12,91,784.08,819
2104,841,6,73.55,130.99,441.3,785.94
1114,969,4,75.43,81.99,301.72,327.96
1979,196,10,70.19,161.79,701.9,1617.9
615,589,11,84.73,90.99,932.03,1000.89
2262,571,14,6.42,10.99,89.88,153.86
1711,674,6,36.44,62,218.64,372
896,304,10,14.47,22.99,144.7,229.9
1118,9,11,94.08,139.99,1034.88,1539.89
2931,857,6,20.67,22,124.02,132
1575,509,6,67.59,108.99,405.54,653.94
1756,380,1,41.67,44.99,41.67,44.99
1467,43,14,62.99,70,881.86,980
1498,74,6,52.57,91.99,315.42,551.94
1538,328,14,61.55,105.99,861.7,1483.86
1322,727,13,89.37,102.99,1161.81,1338.87
1962,352,2,30.07,42.99,60.14,85.98
1259,293,11,69.48,107,764.28,1177
1334,278,6,44.19,113.16,265.14,678.96
1047,737,3,90.12,146.68,270.36,440.04
1180,93,13,24.33,29.99,316.29,389.87
1540,200,7,20.67,33.99,144.69,237.93
2872,589,10,84.73,90.99,847.3,909.9
1531,471,7,99.18,188.27,694.26,1317.89
705,833,11,49.29,80.99,542.19,890.89
1938,946,11,70.26,114.93,772.86,1264.23
533,807,2,45.19,87.82,90.38,175.64
185,968,5,37.3,60.99,186.5,304.95
2816,755,10,19.57,23.99,195.7,239.9
211,300,5,90.31,142.99,451.55,714.95
2715,208,2,6.99,9.99,13.98,19.98
2551,248,5,12.22,12.99,61.1,64.95
2155,201,10,28.76,52.99,287.6,529.9
797,794,4,11.73,12.99,46.92,51.96
524,437,6,70.4,116,422.4,696
2402,509,10,67.59,108.99,675.9,1089.9
2303,796,6,85.52,160,513.12,960
2992,602,11,50.25,56.99,552.75,626.89
1014,152,3,67.57,129.74,202.71,389.22
966,792,13,97.28,328.15,1264.64,4265.95
2560,663,1,26.49,45.99,26.49,45.99
2173,211,11,23.09,43.99,253.99,483.89
2981,698,12,17.81,60.48,213.72,725.76
2422,568,1,24.32,25.99,24.32,25.99
757,372,7,96.29,183.99,674.03,1287.93
789,805,5,68.68,77,343.4,385
580,22,1,83.64,109,83.64,109
523,690,8,57.48,87,459.84,696
1093,262,13,4.54,6.99,59.02,90.87
888,647,12,36.76,72,441.12,864
1154,643,5,51.29,86.99,256.45,434.95
2640,792,10,97.28,243.28,972.8,2432.8
1626,198,10,97.09,118.99,970.9,1189.9
1128,954,13,39.83,58.99,517.79,766.87
2068,544,12,40.88,80.22,490.56,962.64
882,536,6,77.63,85.99,465.78,515.94
776,858,10,45.2,49.99,452,499.9
2782,951,3,21.36,33.99,64.08,101.97
546,536,5,77.63,85.99,388.15,429.95
1702,572,7,48.52,93.36,339.64,653.52
1266,349,4,45.15,54.99,180.6,219.96
2128,258,8,31.37,38,250.96,304
184,357,7,32.19,39.99,225.33,279.93
1630,408,12,99.2,168.99,1190.4,2027.88
1992,498,12,30.19,34.99,362.28,419.88
2635,469,14,25.11,25.99,351.54,363.86
795,228,10,31.66,87.04,316.6,870.4
382,317,5,56.08,89.99,280.4,449.95
2442,412,14,30.09,42.99,421.26,601.86
564,880,2,59.9,63.99,119.8,127.98
706,792,5,97.28,172.99,486.4,864.95
40,16,9,80.79,155.76,727.11,1401.84
1450,374,12,88.29,218.27,1059.48,2619.24
72,197,8,82.5,148,660,1184
568,106,10,35.6,63,356,630
2441,513,4,24.63,46.99,98.52,187.96
1012,926,2,92.01,106.99,184.02,213.98
1479,480,5,91.26,180,456.3,900
2903,245,7,56.79,94.36,397.53,660.52
958,406,9,35.13,50.99,316.17,458.91
1162,830,4,77.09,181.82,308.36,727.28
1229,445,12,59.99,80.99,719.88,971.88
1992,747,5,39.78,62.99,198.9,314.95
1561,680,13,16.52,30.99,214.76,402.87
1280,2,4,39.08,130.78,156.32,523.12
1373,272,6,77.33,139.99,463.98,839.94
2544,91,11,39.94,47,439.34,517
1270,267,3,47.04,84.99,141.12,254.97
41,102,7,40.48,60.99,283.36,426.93
860,481,11,48.21,81,530.31,891
1506,29,9,81.69,121,735.21,1089
809,759,1,85.09,135.99,85.09,135.99
1696,858,8,45.2,49.99,361.6,399.92
1791,197,5,82.5,148,412.5,740
657,419,3,64.51,140.4,193.53,421.2
2906,559,7,94.09,166.99,658.63,1168.93
1403,882,5,83.86,157.99,419.3,789.95
2645,531,5,81.77,130,408.85,650
1513,978,9,33.25,35.99,299.25,323.91
1355,126,5,91.52,113.99,457.6,569.95
646,250,10,77.7,206.24,777,2062.4
2796,88,13,74.07,102.99,962.91,1338.87
198,639,12,71.08,82,852.96,984
1585,41,10,9.06,10,90.6,100
823,812,14,3.47,4,48.58,56
1860,448,12,72.88,88.99,874.56,1067.88
2088,885,12,41.69,69.99,500.28,839.88
178,533,4,17.65,23,70.6,92
704,331,2,91.82,207.14,183.64,414.28
736,574,12,45.76,60.99,549.12,731.88
1271,431,3,4.42,8.3,13.26,24.9
41,802,2,55.77,181.25,111.54,362.5
1650,149,8,51.09,105.47,408.72,843.76
1014,481,9,48.21,81,433.89,729
2174,443,8,89.84,145.11,718.72,1160.88
1199,381,1,96.63,178.99,96.63,178.99
1546,79,11,68.9,82,757.9,902
797,361,13,4.58,7.02,59.54,91.26
1158,833,8,49.29,80.99,394.32,647.92
1324,60,11,11.95,18,131.45,198
1674,412,8,30.09,60.82,240.72,486.56
2819,343,1,53.97,68,53.97,68
1619,731,3,48.16,55.99,144.48,167.97
1183,825,9,81.73,128.48,735.57,1156.32
2168,236,12,14.62,27.99,175.44,335.88
567,934,10,16.84,21,168.4,210
2876,799,11,3.07,3.99,33.77,43.89
2758,448,9,72.88,88.99,655.92,800.91
2878,631,11,37.77,66.99,415.47,736.89
2507,892,3,4.25,5.99,12.75,17.97
2484,956,5,87.06,121.99,435.3,609.95
932,525,13,5.07,6.99,65.91,90.87
1355,686,10,91.77,146.69,917.7,1466.9
826,588,5,52.73,76.99,263.65,384.95
2415,693,1,73.25,116.99,73.25,116.99
1242,245,14,56.79,122.72,795.06,1718.08
300,887,11,64.74,113,712.14,1243
2851,447,2,3.57,6,7.14,12
1231,128,9,29.51,41.99,265.59,377.91
1611,140,2,24.29,31,48.58,62
2870,39,10,65.83,79.99,658.3,799.9
1002,628,11,44.08,63.99,484.88,703.89
1201,587,3,54.67,78.41,164.01,235.23
2006,288,7,31.97,40,223.79,280
135,612,13,20.02,26,260.26,338
1392,19,4,41.58,70,166.32,280
2728,362,12,95.38,185.99,1144.56,2231.88
245,17,11,15.71,22.99,172.81,252.89
2135,224,4,86.65,192.6,346.6,770.4
1593,770,1,81.95,157.99,81.95,157.99
681,244,3,64.41,91.99,193.23,275.97
23,728,6,90.94,148.99,545.64,893.94
2851,973,11,69.79,99.99,767.69,1099.89
2993,777,14,36.96,38.99,517.44,545.86
2384,632,13,83.07,102.99,1079.91,1338.87
2849,32,14,53.13,114.08,743.82,1597.12
1980,137,13,14.62,20.99,190.06,272.87
1547,480,14,91.26,180,1277.64,2520
76,689,12,72.22,121.06,866.64,1452.72
433,883,6,73.41,76,440.46,456
914,475,4,18.57,23.99,74.28,95.96
1286,578,13,44.04,48,572.52,624
55,712,11,56.53,82.99,621.83,912.89
2994,147,7,6.63,11.99,46.41,83.93
356,839,14,30.32,32.99,424.48,461.86
1921,714,1,57.64,86.99,57.64,86.99
2989,649,8,97.63,185.99,781.04,1487.92
2339,102,6,40.48,60.99,242.88,365.94
2592,892,3,4.25,5.99,12.75,17.97
266,592,13,97.77,193.99,1271.01,2521.87
2350,589,8,84.73,90.99,677.84,727.92
1224,164,7,24.52,29.99,171.64,209.93
2602,929,11,5.05,6,55.55,66
1440,956,4,87.06,121.99,348.24,487.96
2031,404,4,90.64,134.99,362.56,539.96
1482,429,10,33.34,64.99,333.4,649.9
141,260,6,99.74,100.99,598.44,605.94
112,119,1,54.98,75.99,54.98,75.99
2390,55,5,69.62,212.01,348.1,1060.05
1560,964,1,35.51,131.92,35.51,131.92
1294,502,13,22.48,32.99,292.24,428.87
2791,467,6,45.68,87.99,274.08,527.94
742,715,3,51.05,58,153.15,174
2386,620,9,38.44,56,345.96,504
2230,961,1,15.83,28.99,15.83,28.99
461,978,2,33.25,35.99,66.5,71.98
1995,224,11,86.65,117.99,953.15,1297.89
2075,155,2,98.89,116.99,197.78,233.98
682,889,4,3.04,7.85,12.16,31.4
882,38,8,41.3,43.99,330.4,351.92
1055,940,11,76.52,105.99,841.72,1165.89
1812,136,5,34.28,56,171.4,280
1842,418,14,44.47,44.99,622.58,629.86
1107,151,5,66.9,127,334.5,635
429,241,5,23.96,26.99,119.8,134.95
1245,919,7,72.38,107.99,506.66,755.93
653,107,2,86.11,114,172.22,228
13,40,13,65.22,70.99,847.86,922.87
2043,236,13,14.62,27.99,190.06,363.87
2947,590,14,40.26,61.99,563.64,867.86
2665,755,4,19.57,40.97,78.28,163.88
475,861,6,21.28,27.99,127.68,167.94
2739,923,7,51.76,110.21,362.32,771.47
1257,959,3,22.61,55.31,67.83,165.93
1368,480,10,91.26,180,912.6,1800
1397,239,8,28.54,47.99,228.32,383.92
1069,590,2,40.26,66.68,80.52,133.36
1571,461,6,68.06,83,408.36,498
905,952,10,65.49,109.83,654.9,1098.3
397,689,4,72.22,83.99,288.88,335.96
1322,609,10,75.81,257.95,758.1,2579.5
532,75,9,99.79,182.99,898.11,1646.91
469,880,14,59.9,63.99,838.6,895.86
1177,193,10,61.93,69,619.3,690
2759,759,5,85.09,135.99,425.45,679.95
1856,256,12,80.91,256.42,970.92,3077.04
480,363,2,69.25,110.84,138.5,221.68
582,893,13,69.14,95.99,898.82,1247.87
2824,869,5,8.85,21.62,44.25,108.1
1677,779,1,61.26,119.99,61.26,119.99
2048,359,11,77.15,146.32,848.65,1609.52
1822,509,12,67.59,109.26,811.08,1311.12
1771,121,11,18.03,19.99,198.33,219.89
449,954,2,39.83,58.99,79.66,117.98
429,690,5,57.48,87,287.4,435
2085,403,14,76.6,89.99,1072.4,1259.86
782,145,4,48.45,67.99,193.8,271.96
2498,42,10,43.76,53,437.6,530
1323,281,14,76.58,114.99,1072.12,1609.86
1144,63,14,2.34,2.99,32.76,41.86
2507,577,4,17.94,23.99,71.76,95.96
1069,76,4,96.66,134.99,386.64,539.96
256,572,12,48.52,78,582.24,936
228,798,6,38.72,41.99,232.32,251.94
151,324,6,99.18,178.68,595.08,1072.08
1690,941,10,91.24,118.99,912.4,1189.9
1227,367,9,65.04,114,585.36,1026
2210,57,14,48.95,62.99,685.3,881.86
652,681,9,49.18,61.99,442.62,557.91
1707,697,11,85.18,107.99,936.98,1187.89
870,372,8,96.29,183.99,770.32,1471.92
43,599,10,8.64,16,86.4,160
241,577,3,17.94,32.03,53.82,96.09
1934,85,9,41.53,93.7,373.77,843.3
2958,464,13,2.11,2.99,27.43,38.87
352,32,5,53.13,161.92,265.65,809.6
1865,692,12,19.27,24.99,231.24,299.88
1353,911,5,11.18,18.99,55.9,94.95
726,162,13,62.47,222.92,812.11,2897.96
855,772,1,3.02,4.99,3.02,4.99
993,318,4,57.27,104.99,229.08,419.96
1628,162,7,62.47,120.99,437.29,846.93
901,371,13,48.57,90.55,631.41,1177.15
1284,326,2,2.8,4,5.6,8
781,327,7,47.38,59.99,331.66,419.93
1514,915,9,68.57,82,617.13,738
2800,914,10,27.62,47,276.2,470
2980,963,13,43.81,78.99,569.53,1026.87
1584,776,5,48.02,117.29,240.1,586.45
673,70,6,76.21,131.99,457.26,791.94
1794,253,12,74.18,96.99,890.16,1163.88
771,185,7,43.62,76.99,305.34,538.93
2903,911,8,11.18,34.9,89.44,279.2
483,518,13,96.83,97.99,1258.79,1273.87
1910,253,1,74.18,96.99,74.18,96.99
2649,962,5,34.09,42.99,170.45,214.95
161,499,8,50.08,75.99,400.64,607.92
577,3,12,38.23,66.99,458.76,803.88
1187,521,4,34.26,123.18,137.04,492.72
1222,911,12,11.18,35.23,134.16,422.76
617,15,10,67.15,153.42,671.5,1534.2
981,610,7,83.03,138.99,581.21,972.93
879,659,1,82.49,206.56,82.49,206.56
2197,183,8,98.18,152.97,785.44,1223.76
967,291,5,97.74,184.99,488.7,924.95
2688,136,5,34.28,56,171.4,280
615,940,1,76.52,189.71,76.52,189.71
2153,486,9,16.02,30,144.18,270
1840,344,7,96.06,171.99,672.42,1203.93
2398,966,8,21.37,33.99,170.96,271.92
1112,606,9,70.53,91.99,634.77,827.91
2508,693,14,73.25,116.99,1025.5,1637.86
1946,221,13,79.62,99,1035.06,1287
1193,955,11,85.02,158,935.22,1738
133,786,3,78.22,123.99,234.66,371.97
1932,217,7,74.07,248.9,518.49,1742.3
2146,600,10,66.15,216.78,661.5,2167.8
